;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;favourite_sport;state;first_born;y
13317;25;blue-collar;single;secondary;no;189.0;no;yes;cellular;8;jul;687.0;2;-1;0;unknown;Tennis;Lisboa;no;yes
13318;47;blue-collar;married;primary;no;-406.0;no;yes;telephone;8;jul;243.0;5;-1;0;unknown;Basketball;Lisboa;no;no
13319;27;services;married;secondary;no;202.0;yes;no;telephone;8;jul;212.0;2;-1;0;unknown;Tennis;Lisboa;no;no
13320;45;admin.;divorced;unknown;no;857.0;no;no;telephone;8;jul;49.0;7;-1;0;unknown;Tennis;Lisboa;no;no
13321;28;blue-collar;married;primary;no;420.0;no;yes;telephone;8;jul;65.0;3;-1;0;unknown;Basketball;Lisboa;no;no
13322;45;admin.;married;secondary;no;0.0;yes;no;cellular;8;jul;376.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13323;36;management;single;tertiary;no;-74.0;yes;yes;cellular;8;jul;476.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
13324;37;blue-collar;married;secondary;no;128.0;yes;no;telephone;8;jul;379.0;3;-1;0;unknown;Tennis;Lisboa;no;no
13325;32;management;single;tertiary;no;191.0;no;no;cellular;8;jul;141.0;4;-1;0;unknown;Tennis;Lisboa;no;no
13326;44;blue-collar;married;primary;no;;no;yes;cellular;8;jul;155.0;2;-1;0;unknown;Tennis;Lisboa;no;no
13327;27;admin.;single;secondary;yes;-110.0;no;yes;cellular;8;jul;90.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
13328;25;blue-collar;single;secondary;no;224.0;no;yes;telephone;8;jul;17.0;4;-1;0;unknown;Tennis;Lisboa;no;no
13329;30;services;single;secondary;no;245.0;no;yes;cellular;8;jul;187.0;2;-1;0;unknown;Basketball;Lisboa;no;no
13330;26;housemaid;married;primary;no;158.0;no;yes;cellular;8;jul;416.0;4;-1;0;unknown;Tennis;Lisboa;yes;no
13331;39;self-employed;married;primary;no;1551.0;no;no;telephone;8;jul;389.0;7;-1;0;unknown;Basketball;Lisboa;no;no
13332;27;services;single;secondary;no;-151.0;no;no;cellular;8;jul;283.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
13333;41;blue-collar;married;primary;no;-516.0;no;yes;telephone;8;jul;;3;-1;0;unknown;Soccer;Lisboa;yes;no
13334;28;entrepreneur;single;tertiary;no;283.0;yes;no;cellular;8;jul;22.0;3;-1;0;unknown;Soccer;Lisboa;yes;no
13335;42;services;married;secondary;no;-1.0;yes;no;cellular;8;jul;38.0;2;-1;0;unknown;Basketball;Lisboa;no;no
13336;41;blue-collar;married;secondary;no;97.0;no;yes;cellular;8;jul;212.0;2;-1;0;unknown;Soccer;Lisboa;no;no
13337;26;blue-collar;single;primary;no;16.0;no;yes;cellular;8;jul;249.0;2;-1;0;unknown;Soccer;Lisboa;no;no
13338;29;technician;single;tertiary;no;313.0;no;yes;cellular;8;jul;;2;-1;0;unknown;Basketball;Lisboa;yes;no
13339;44;self-employed;married;secondary;no;5068.0;no;no;cellular;8;jul;256.0;2;-1;0;unknown;Soccer;Lisboa;no;no
13340;55;admin.;married;secondary;no;859.0;no;no;telephone;8;jul;153.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13341;49;technician;married;secondary;no;0.0;no;yes;cellular;8;jul;120.0;3;-1;0;unknown;Soccer;Lisboa;yes;no
13342;34;blue-collar;married;primary;no;567.0;no;yes;cellular;8;jul;241.0;3;-1;0;unknown;Tennis;Lisboa;no;no
13343;27;admin.;single;secondary;no;13.0;yes;no;telephone;8;jul;103.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13344;56;blue-collar;married;secondary;no;339.0;no;no;telephone;8;jul;114.0;3;-1;0;unknown;Soccer;Lisboa;yes;no
13345;60;housemaid;married;secondary;no;874.0;no;no;cellular;8;jul;;3;-1;0;unknown;Soccer;Lisboa;no;no
13346;59;retired;married;primary;no;;no;no;telephone;8;jul;127.0;3;-1;0;unknown;Soccer;Lisboa;no;no
13347;59;admin.;married;secondary;no;302.0;no;yes;cellular;8;jul;250.0;2;-1;0;unknown;Soccer;Lisboa;no;no
13348;32;services;married;secondary;no;61.0;yes;no;cellular;8;jul;529.0;5;-1;0;unknown;Soccer;Lisboa;no;no
13349;28;blue-collar;married;primary;no;;yes;no;cellular;8;jul;244.0;3;-1;0;unknown;Basketball;Lisboa;no;no
13350;58;management;married;tertiary;no;136.0;yes;no;cellular;8;jul;199.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13351;41;blue-collar;married;secondary;no;232.0;no;no;telephone;8;jul;104.0;3;-1;0;unknown;Basketball;Lisboa;no;no
13352;49;technician;married;secondary;no;177.0;yes;yes;cellular;8;jul;191.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
13353;47;management;married;tertiary;no;1890.0;no;no;cellular;8;jul;161.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13354;43;technician;married;secondary;no;48.0;yes;no;cellular;8;jul;89.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
13355;46;admin.;married;secondary;no;-121.0;yes;yes;cellular;8;jul;214.0;4;-1;0;unknown;Tennis;Lisboa;yes;no
13356;56;technician;married;secondary;no;;no;yes;cellular;8;jul;75.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13357;33;management;married;tertiary;no;6.0;yes;no;cellular;8;jul;1111.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13358;52;management;married;secondary;no;4873.0;no;no;cellular;8;jul;;9;-1;0;unknown;Soccer;Lisboa;no;no
13359;34;admin.;divorced;secondary;no;145.0;no;no;cellular;8;jul;183.0;5;-1;0;unknown;Tennis;Lisboa;no;no
13360;32;blue-collar;married;secondary;no;;yes;yes;cellular;8;jul;173.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13361;32;blue-collar;single;secondary;no;123.0;yes;no;cellular;8;jul;;4;-1;0;unknown;Tennis;Lisboa;no;no
13362;30;blue-collar;married;primary;no;374.0;yes;no;cellular;8;jul;225.0;2;-1;0;unknown;Tennis;Lisboa;no;no
13363;47;blue-collar;married;secondary;no;125.0;no;no;cellular;8;jul;210.0;2;-1;0;unknown;Basketball;Lisboa;no;no
13364;49;services;married;secondary;no;884.0;yes;no;telephone;8;jul;201.0;3;-1;0;unknown;Basketball;Lisboa;no;no
13365;57;services;married;tertiary;no;10.0;no;no;telephone;8;jul;320.0;3;-1;0;unknown;Tennis;Lisboa;no;no
13366;42;admin.;married;secondary;no;0.0;yes;no;cellular;8;jul;;1;-1;0;unknown;Soccer;Lisboa;no;no
13367;52;retired;married;secondary;no;49.0;no;yes;telephone;8;jul;280.0;5;-1;0;unknown;Soccer;Lisboa;yes;no
13368;38;self-employed;married;primary;no;618.0;no;no;cellular;9;jul;184.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13369;27;management;single;tertiary;no;154.0;no;yes;cellular;9;jul;75.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13370;32;management;single;tertiary;no;611.0;yes;yes;cellular;9;jul;353.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13371;41;services;divorced;secondary;no;0.0;yes;no;cellular;9;jul;126.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13372;36;blue-collar;married;secondary;no;199.0;yes;no;cellular;9;jul;183.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13373;43;management;divorced;tertiary;no;;no;no;cellular;9;jul;134.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
13374;58;retired;married;tertiary;no;941.0;no;yes;cellular;9;jul;254.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13375;34;blue-collar;married;secondary;yes;1.0;yes;no;cellular;9;jul;394.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
13376;40;admin.;married;secondary;no;275.0;yes;no;cellular;9;jul;139.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13377;38;blue-collar;married;secondary;no;121.0;yes;yes;cellular;9;jul;80.0;2;-1;0;unknown;Basketball;Lisboa;no;no
13378;34;services;married;primary;no;31.0;no;yes;cellular;9;jul;53.0;3;-1;0;unknown;Basketball;Lisboa;no;no
13379;44;technician;married;tertiary;no;-948.0;yes;yes;cellular;9;jul;129.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
13380;44;management;married;tertiary;no;;no;yes;cellular;9;jul;618.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13381;47;services;married;secondary;no;0.0;yes;no;telephone;9;jul;;1;-1;0;unknown;Tennis;Lisboa;no;no
13382;31;services;married;secondary;no;1.0;yes;no;cellular;9;jul;82.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13383;41;technician;married;secondary;no;112.0;yes;no;cellular;9;jul;158.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
13384;57;technician;married;secondary;no;950.0;yes;no;cellular;9;jul;1272.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
13385;53;technician;married;tertiary;no;673.0;yes;no;cellular;9;jul;182.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13386;50;technician;married;secondary;no;20.0;yes;no;cellular;9;jul;95.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13387;46;technician;married;secondary;no;152.0;no;no;cellular;9;jul;72.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13388;44;blue-collar;married;secondary;no;233.0;no;yes;cellular;9;jul;150.0;3;-1;0;unknown;Basketball;Lisboa;no;no
13389;42;management;married;tertiary;no;0.0;yes;no;cellular;9;jul;98.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13390;43;unknown;married;primary;no;0.0;yes;no;cellular;9;jul;132.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13391;37;admin.;single;secondary;no;1003.0;no;no;cellular;9;jul;259.0;3;-1;0;unknown;Soccer;Lisboa;yes;no
13392;48;admin.;married;secondary;no;719.0;yes;no;cellular;9;jul;205.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13393;56;blue-collar;married;primary;no;278.0;no;yes;cellular;9;jul;261.0;3;-1;0;unknown;Soccer;Lisboa;no;no
13394;44;management;single;tertiary;no;6350.0;yes;no;cellular;9;jul;323.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13395;26;unemployed;single;secondary;no;111.0;no;no;cellular;9;jul;537.0;1;-1;0;unknown;Soccer;Lisboa;yes;yes
13396;35;admin.;married;primary;no;;no;no;cellular;9;jul;64.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13397;35;services;married;secondary;no;0.0;no;yes;telephone;9;jul;42.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13398;28;self-employed;single;tertiary;no;25.0;no;no;cellular;9;jul;618.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
13399;54;management;married;secondary;no;4816.0;no;yes;cellular;9;jul;406.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
13400;36;blue-collar;married;secondary;no;56.0;yes;no;cellular;9;jul;183.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13401;28;blue-collar;single;primary;no;150.0;no;yes;cellular;9;jul;112.0;2;-1;0;unknown;Basketball;Lisboa;no;no
13402;35;admin.;married;secondary;no;332.0;no;no;cellular;9;jul;199.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
13403;53;management;married;tertiary;no;0.0;yes;no;cellular;9;jul;296.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13404;60;housemaid;married;primary;no;;yes;no;cellular;9;jul;206.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13405;33;management;married;unknown;no;117.0;no;yes;cellular;9;jul;133.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
13406;35;blue-collar;married;secondary;no;616.0;no;no;cellular;9;jul;317.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13407;39;entrepreneur;married;tertiary;no;;yes;no;cellular;9;jul;;1;-1;0;unknown;Basketball;Lisboa;no;no
13408;53;retired;single;tertiary;no;888.0;yes;no;cellular;9;jul;128.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
13409;46;entrepreneur;married;secondary;no;118.0;yes;no;cellular;9;jul;296.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
13410;41;technician;married;tertiary;no;532.0;yes;no;cellular;9;jul;74.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
13411;46;management;married;tertiary;no;-591.0;no;no;cellular;9;jul;126.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13412;33;admin.;married;tertiary;no;0.0;yes;yes;cellular;9;jul;389.0;3;-1;0;unknown;Basketball;Lisboa;yes;no
13413;50;management;married;unknown;no;0.0;no;no;cellular;9;jul;99.0;2;-1;0;unknown;Basketball;Lisboa;no;no
13414;30;self-employed;married;tertiary;no;5.0;yes;yes;cellular;9;jul;99.0;2;-1;0;unknown;Soccer;Lisboa;yes;no
13415;52;technician;married;tertiary;no;3440.0;yes;no;cellular;9;jul;194.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13416;46;blue-collar;married;unknown;no;990.0;yes;no;cellular;9;jul;420.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13417;45;blue-collar;divorced;primary;no;452.0;yes;no;cellular;9;jul;96.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
13418;57;housemaid;married;primary;no;2.0;no;no;telephone;9;jul;138.0;3;-1;0;unknown;Tennis;Lisboa;no;no
13419;45;management;divorced;tertiary;no;702.0;no;yes;cellular;9;jul;110.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
13420;41;management;married;tertiary;no;0.0;no;yes;cellular;9;jul;;1;-1;0;unknown;Basketball;Lisboa;no;no
13421;57;blue-collar;married;secondary;no;0.0;no;yes;cellular;9;jul;45.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13422;41;technician;married;secondary;no;351.0;yes;no;cellular;9;jul;175.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13423;51;self-employed;married;secondary;no;;no;yes;cellular;9;jul;153.0;2;-1;0;unknown;Basketball;Lisboa;no;no
13424;50;services;married;secondary;no;1572.0;yes;no;cellular;9;jul;185.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13425;59;self-employed;married;secondary;no;170.0;no;no;cellular;9;jul;62.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13426;44;technician;married;secondary;no;266.0;yes;no;cellular;9;jul;72.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
13427;49;admin.;married;secondary;no;167.0;no;yes;cellular;9;jul;51.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13428;26;services;married;secondary;no;25.0;no;no;cellular;9;jul;;1;-1;0;unknown;Basketball;Lisboa;no;no
13429;45;blue-collar;single;secondary;no;-100.0;yes;no;cellular;9;jul;;1;-1;0;unknown;Basketball;Lisboa;no;no
13430;34;housemaid;married;primary;no;;yes;no;cellular;9;jul;272.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
13431;34;blue-collar;divorced;secondary;no;-154.0;no;no;cellular;9;jul;295.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13432;50;self-employed;married;secondary;no;38.0;yes;no;cellular;9;jul;42.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
13433;36;admin.;single;secondary;no;281.0;no;no;cellular;9;jul;225.0;2;-1;0;unknown;Soccer;Lisboa;no;no
13434;30;management;married;tertiary;no;;yes;no;cellular;9;jul;127.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13435;54;services;married;secondary;no;-22.0;no;yes;cellular;9;jul;85.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
13436;44;management;married;secondary;no;438.0;yes;no;telephone;9;jul;42.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13437;45;technician;married;secondary;no;2020.0;yes;no;cellular;9;jul;55.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13438;59;management;divorced;primary;no;133.0;yes;no;cellular;9;jul;206.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13439;40;blue-collar;married;primary;no;665.0;yes;no;cellular;9;jul;781.0;1;-1;0;unknown;Soccer;Lisboa;no;yes
13440;45;technician;married;secondary;no;0.0;no;no;cellular;9;jul;113.0;2;-1;0;unknown;Basketball;Lisboa;no;no
13441;59;unemployed;married;tertiary;no;6.0;yes;no;cellular;9;jul;;1;-1;0;unknown;Soccer;Lisboa;yes;no
13442;56;technician;married;tertiary;no;787.0;no;yes;cellular;9;jul;92.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13443;40;management;single;tertiary;no;1247.0;yes;no;cellular;9;jul;157.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13444;45;services;divorced;secondary;no;;yes;no;telephone;9;jul;16.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13445;53;technician;single;secondary;no;-165.0;yes;no;cellular;9;jul;89.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13446;53;blue-collar;married;secondary;no;-626.0;yes;no;cellular;9;jul;205.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
13447;33;services;married;secondary;no;0.0;no;no;cellular;9;jul;128.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13448;30;management;single;secondary;no;1090.0;yes;no;cellular;9;jul;65.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13449;35;technician;married;secondary;no;2355.0;yes;no;cellular;9;jul;515.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
13450;27;services;single;secondary;no;387.0;no;yes;cellular;9;jul;194.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
13451;60;retired;married;primary;no;838.0;no;no;cellular;9;jul;147.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
13452;35;admin.;married;secondary;no;1.0;yes;no;cellular;9;jul;112.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
13453;33;management;single;tertiary;no;191.0;no;yes;telephone;9;jul;25.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13454;45;blue-collar;married;secondary;no;4855.0;yes;no;cellular;9;jul;285.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
13455;42;self-employed;married;secondary;no;634.0;yes;no;cellular;9;jul;61.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13456;31;management;married;tertiary;no;272.0;yes;no;cellular;9;jul;174.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13457;51;entrepreneur;married;tertiary;no;-267.0;yes;no;cellular;9;jul;42.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13458;52;blue-collar;married;unknown;no;0.0;yes;no;cellular;9;jul;1486.0;1;-1;0;unknown;Soccer;Lisboa;yes;yes
13459;34;blue-collar;single;secondary;no;0.0;yes;no;cellular;9;jul;130.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13460;56;retired;married;tertiary;no;24.0;no;yes;cellular;9;jul;44.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13461;40;admin.;married;secondary;no;0.0;yes;yes;cellular;9;jul;145.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13462;43;blue-collar;married;secondary;no;173.0;no;yes;telephone;9;jul;238.0;8;-1;0;unknown;Basketball;Lisboa;yes;no
13463;44;management;single;tertiary;no;1206.0;no;no;cellular;9;jul;160.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
13464;37;admin.;married;primary;no;214.0;yes;no;cellular;9;jul;645.0;1;-1;0;unknown;Soccer;Lisboa;no;yes
13465;36;technician;married;tertiary;no;3043.0;yes;no;cellular;9;jul;254.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13466;43;blue-collar;single;primary;no;0.0;no;no;cellular;9;jul;1242.0;1;-1;0;unknown;Basketball;Lisboa;no;yes
13467;58;entrepreneur;married;tertiary;no;776.0;yes;no;telephone;9;jul;;1;-1;0;unknown;Tennis;Lisboa;no;yes
13468;37;housemaid;married;tertiary;no;8.0;yes;no;cellular;9;jul;64.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13469;31;management;single;unknown;no;1023.0;no;yes;cellular;9;jul;219.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13470;55;blue-collar;married;primary;no;;no;yes;cellular;9;jul;115.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
13471;47;blue-collar;married;secondary;no;690.0;yes;no;cellular;9;jul;113.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13472;53;housemaid;married;primary;no;-286.0;yes;no;cellular;9;jul;126.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13473;41;services;divorced;tertiary;no;1583.0;yes;no;cellular;9;jul;662.0;1;-1;0;unknown;Basketball;Lisboa;no;yes
13474;49;blue-collar;married;secondary;no;0.0;no;yes;cellular;9;jul;625.0;1;-1;0;unknown;Basketball;Lisboa;no;yes
13475;40;admin.;divorced;secondary;no;4.0;yes;no;cellular;9;jul;189.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
13476;43;management;single;tertiary;no;-2.0;no;yes;cellular;9;jul;124.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13477;41;admin.;married;primary;no;4488.0;yes;no;cellular;9;jul;321.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
13478;30;services;single;primary;no;6.0;yes;yes;cellular;9;jul;102.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13479;36;technician;married;secondary;no;264.0;yes;yes;cellular;9;jul;482.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13480;43;technician;married;secondary;no;;yes;yes;cellular;9;jul;727.0;3;-1;0;unknown;Basketball;Lisboa;no;yes
13481;28;services;single;secondary;no;1950.0;no;no;cellular;9;jul;147.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13482;35;housemaid;married;primary;no;218.0;yes;no;cellular;9;jul;127.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13483;36;admin.;single;secondary;no;47.0;no;yes;cellular;9;jul;;6;-1;0;unknown;Basketball;Lisboa;yes;no
13484;44;management;married;tertiary;no;368.0;no;no;cellular;9;jul;;3;-1;0;unknown;Tennis;Lisboa;no;no
13485;43;management;divorced;tertiary;no;-410.0;no;yes;cellular;9;jul;;1;-1;0;unknown;Soccer;Lisboa;no;no
13486;34;admin.;married;secondary;no;0.0;yes;yes;cellular;9;jul;127.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13487;54;self-employed;married;primary;no;0.0;no;yes;telephone;9;jul;130.0;2;-1;0;unknown;Tennis;Lisboa;no;no
13488;60;blue-collar;married;secondary;no;19447.0;yes;no;telephone;9;jul;196.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13489;39;blue-collar;married;secondary;no;1045.0;yes;yes;cellular;9;jul;290.0;13;-1;0;unknown;Tennis;Lisboa;no;no
13490;48;technician;married;secondary;no;;yes;yes;cellular;9;jul;112.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
13491;46;self-employed;married;tertiary;no;917.0;no;no;cellular;9;jul;389.0;5;-1;0;unknown;Soccer;Lisboa;yes;no
13492;33;management;married;tertiary;no;;yes;no;cellular;9;jul;310.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
13493;41;management;single;tertiary;no;-426.0;yes;no;cellular;9;jul;294.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13494;59;retired;married;unknown;yes;;no;yes;cellular;9;jul;;2;-1;0;unknown;Basketball;Lisboa;no;no
13495;34;technician;married;secondary;no;0.0;no;yes;cellular;9;jul;62.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13496;29;technician;married;secondary;no;492.0;yes;no;cellular;9;jul;259.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
13497;25;student;married;tertiary;no;0.0;yes;no;cellular;9;jul;160.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13498;40;admin.;married;secondary;no;-253.0;yes;no;cellular;9;jul;;1;-1;0;unknown;Basketball;Lisboa;yes;no
13499;35;management;married;tertiary;no;2682.0;yes;no;cellular;9;jul;156.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13500;28;self-employed;single;secondary;no;241.0;yes;no;cellular;9;jul;275.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13501;39;management;single;tertiary;no;416.0;no;no;cellular;9;jul;427.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13502;57;services;married;secondary;no;140.0;yes;no;cellular;9;jul;143.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
13503;44;technician;married;secondary;no;381.0;yes;no;cellular;9;jul;92.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
13504;53;technician;divorced;secondary;no;320.0;no;no;cellular;9;jul;175.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13505;45;management;married;tertiary;no;4693.0;no;yes;cellular;9;jul;148.0;2;-1;0;unknown;Soccer;Lisboa;no;no
13506;37;management;married;unknown;no;247.0;no;no;cellular;9;jul;366.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13507;31;services;divorced;unknown;no;0.0;no;yes;cellular;9;jul;;1;-1;0;unknown;Basketball;Lisboa;yes;no
13508;42;housemaid;married;secondary;no;808.0;yes;no;cellular;9;jul;121.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13509;60;housemaid;married;secondary;no;681.0;no;yes;cellular;9;jul;337.0;1;-1;0;unknown;Basketball;Lisboa;no;no
13510;31;admin.;single;secondary;no;1.0;no;no;cellular;9;jul;236.0;1;-1;0;unknown;Tennis;Lisboa;no;no
13511;43;retired;single;primary;no;140.0;no;yes;telephone;9;jul;52.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13512;48;technician;married;primary;no;788.0;no;no;telephone;9;jul;36.0;2;-1;0;unknown;Soccer;Lisboa;yes;no
13513;35;management;single;unknown;no;2361.0;no;no;cellular;9;jul;90.0;10;-1;0;unknown;Soccer;Lisboa;yes;no
13514;29;admin.;divorced;tertiary;yes;0.0;no;yes;cellular;9;jul;426.0;3;-1;0;unknown;Tennis;Lisboa;no;yes
13515;44;entrepreneur;married;tertiary;no;1808.0;yes;no;cellular;9;jul;127.0;1;-1;0;unknown;Soccer;Lisboa;no;no
13516;54;management;married;primary;no;621.0;no;yes;cellular;9;jul;180.0;1;-1;0;unknown;Tennis;Lisboa;no;no
